,KOD,NAME
25247,8479,"МАШИНЫ И МЕХАНИЧЕСКИЕ УСТРОЙСТВА, ИМЕЮЩИЕ ИНДИВИДУАЛЬНЫЕ ФУНКЦИИ, В ДРУГОМ МЕСТЕ ДАННОЙ ГРУППЫ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
25303,8480,"ОПОКИ ДЛЯ МЕТАЛЛОЛИТЕЙНОГО ПРОИЗВОДСТВА; ЛИТЕЙНЫЕ ПОДДОНЫ; МОДЕЛИ ЛИТЕЙНЫЕ; ФОРМЫ ДЛЯ ЛИТЬЯ МЕТАЛЛОВ (КРОМЕ ИЗЛОЖНИЦ), КАРБИДОВ МЕТАЛЛОВ, СТЕКЛА, МИНЕРАЛЬНЫХ МАТЕРИАЛОВ, РЕЗИНЫ ИЛИ ПЛАСТМАСС"
25333,8481,"КРАНЫ, КЛАПАНЫ, ВЕНТИЛИ И АНАЛОГИЧНАЯ АРМАТУРА ДЛЯ ТРУБОПРОВОДОВ, КОТЛОВ, РЕЗЕРВУАРОВ, ЦИСТЕРН, БАКОВ ИЛИ АНАЛОГИЧНЫХ ЕМКОСТЕЙ, ВКЛЮЧАЯ РЕДУКЦИОННЫЕ И ТЕРМОРЕГУЛИРУЕМЫЕ КЛАПАНЫ"
25417,8482,ПОДШИПНИКИ ШАРИКОВЫЕ ИЛИ РОЛИКОВЫЕ
25459,8483,"ВАЛЫ ТРАНСМИССИОННЫЕ (ВКЛЮЧАЯ КУЛАЧКОВЫЕ И КОЛЕНЧАТЫЕ) И КРИВОШИПЫ; КОРПУСА ПОДШИПНИКОВ И ПОДШИПНИКИ СКОЛЬЖЕНИЯ ДЛЯ ВАЛОВ; ШЕСТЕРНИ И ЗУБЧАТЫЕ ПЕРЕДАЧИ; ШАРИКОВЫЕ ИЛИ РОЛИКОВЫЕ ВИНТОВЫЕ ПЕРЕДАЧИ; КОРОБКИ ПЕРЕДАЧ И ДРУГИЕ ВАРИАТОРЫ СКОРОСТИ, ВКЛЮЧАЯ ГИДРОТРАНСФОРМАТОРЫ; МАХОВИКИ И ШКИВЫ, ВКЛЮЧАЯ БЛОКИ ШКИВОВ; МУФТЫ И УСТРОЙСТВА ДЛЯ СОЕДИНЕНИЯ ВАЛОВ (ВКЛЮЧАЯ УНИВЕРСАЛЬНЫЕ ШАРНИРЫ)"
25530,8484,"ПРОКЛАДКИ И АНАЛОГИЧНЫЕ СОЕДИНИТЕЛЬНЫЕ ЭЛЕМЕНТЫ ИЗ ЛИСТОВОГО МЕТАЛЛА В СОЧЕТАНИИ С ДРУГИМ МАТЕРИАЛОМ ИЛИ СОСТОЯЩИЕ ИЗ ДВУХ ИЛИ БОЛЕЕ СЛОЕВ МЕТАЛЛА; НАБОРЫ ИЛИ КОМПЛЕКТЫ ПРОКЛАДОК И АНАЛОГИЧНЫХ СОЕДИНИТЕЛЬНЫХ ЭЛЕМЕНТОВ, РАЗЛИЧНЫХ ПО СОСТАВУ, УПАКОВАННЫЕ В ПАКЕТЫ, КОНВЕРТЫ ИЛИ АНАЛОГИЧНУЮ УПАКОВКУ; МЕХАНИЧЕСКИЕ УПЛОТНЕНИЯ"
25541,8485,МАШИНЫ ДЛЯ АДДИТИВНОГО ПРОИЗВОДСТВА
25557,8486,"МАШИНЫ И АППАРАТУРА, ИСПОЛЬЗУЕМЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ ПРОИЗВОДСТВА ПОЛУПРОВОДНИКОВЫХ БУЛЕЙ ИЛИ ПЛАСТИН, ПОЛУПРОВОДНИКОВЫХ ПРИБОРОВ, ЭЛЕКТРОННЫХ ИНТЕГРАЛЬНЫХ СХЕМ ИЛИ ПЛОСКИХ ДИСПЛЕЙНЫХ ПАНЕЛЕЙ; МАШИНЫ И АППАРАТУРА, ПОИМЕНОВАННЫЕ В ПРИМЕЧАНИИ 9В К ДАННОЙ ГРУППЕ; ЧАСТИ И ПРИНАДЛЕЖНОСТИ"
25608,8487,"ЧАСТИ ОБОРУДОВАНИЯ, НЕ ИМЕЮЩИЕ ЭЛЕКТРИЧЕСКИХ СОЕДИНЕНИЙ, ИЗОЛЯТОРОВ, КОНТАКТОВ, КАТУШЕК ИЛИ ДРУГИХ ЭЛЕКТРИЧЕСКИХ ДЕТАЛЕЙ, В ДРУГОМ МЕСТЕ ДАННОЙ ГРУППЫ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
25626,8501,ШТ-ДВИГАТЕЛИ И ГЕНЕРАТОРЫ ЭЛЕКТРИЧЕСКИЕ (КРОМЕ ЭЛЕКТРОГЕНЕРАТОРНЫХ УСТАНОВОК)
25721,8502,ШТ-ЭЛЕКТРОГЕНЕРАТОРНЫЕ УСТАНОВКИ И ВРАЩАЮЩИЕСЯ ЭЛЕКТРИЧЕСКИЕ ПРЕОБРАЗОВАТЕЛИ
25757,8503,"ЧАСТИ, ПРЕДНАЗНАЧЕННЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ МАШИН ТОВАРНОЙ ПОЗИЦИИ 8501 ИЛИ 8502"
25767,8504,"ТРАНСФОРМАТОРЫ ЭЛЕКТРИЧЕСКИЕ, СТАТИЧЕСКИЕ ЭЛЕКТРИЧЕСКИЕ ПРЕОБРАЗОВАТЕЛИ (НАПРИМЕР, ВЫПРЯМИТЕЛИ), КАТУШКИ ИНДУКТИВНОСТИ И ДРОССЕЛИ"
25860,8505,"ЭЛЕКТРОМАГНИТЫ; ПОСТОЯННЫЕ МАГНИТЫ И ИЗДЕЛИЯ, ПРЕДНАЗНАЧЕННЫЕ ДЛЯ ПРЕВРАЩЕНИЯ В ПОСТОЯННЫЕ МАГНИТЫ ПОСЛЕ НАМАГНИЧИВАНИЯ; ЭЛЕКТРОМАГНИТНЫЕ ИЛИ С ПОСТОЯННЫМИ МАГНИТАМИ ЗАЖИМНЫЕ ПАТРОНЫ, ЗАХВАТЫ И АНАЛОГИЧНЫЕ ФИКСИРУЮЩИЕ УСТРОЙСТВА; ЭЛЕКТРОМАГНИТНЫЕ СЦЕПЛЕНИЯ, МУФТЫ И ТОРМОЗА; ЭЛЕКТРОМАГНИТНЫЕ ПОДЪЕМНЫЕ ГОЛОВКИ"
25880,8506,ПЕРВИЧНЫЕ ЭЛЕМЕНТЫ И ПЕРВИЧНЫЕ БАТАРЕИ
25916,8507,"АККУМУЛЯТОРЫ ЭЛЕКТРИЧЕСКИЕ, ВКЛЮЧАЯ СЕПАРАТОРЫ ДЛЯ НИХ, ПРЯМОУГОЛЬНОЙ (В ТОМ ЧИСЛЕ КВАДРАТНОЙ) ИЛИ ИНОЙ ФОРМЫ"
25957,8508,ПЫЛЕСОСЫ
25974,8509,"МАШИНЫ ЭЛЕКТРОМЕХАНИЧЕСКИЕ БЫТОВЫЕ СО ВСТРОЕННЫМ ЭЛЕКТРОДВИГАТЕЛЕМ, КРОМЕ ПЫЛЕСОСОВ ТОВАРНОЙ ПОЗИЦИИ 8508"
25984,8510,"ЭЛЕКТРОБРИТВЫ, МАШИНКИ ДЛЯ СТРИЖКИ ВОЛОС И ПРИСПОСОБЛЕНИЯ ДЛЯ УДАЛЕНИЯ ВОЛОС СО ВСТРОЕННЫМ ЭЛЕКТРОДВИГАТЕЛЕМ"
25997,8511,"ЭЛЕКТРООБОРУДОВАНИЕ ДЛЯ ЗАЖИГАНИЯ ИЛИ ПУСКА ДВИГАТЕЛЕЙ ВНУТРЕННЕГО СГОРАНИЯ С ИСКРОВЫМ ЗАЖИГАНИЕМ ИЛИ С ВОСПЛАМЕНЕНИЕМ ОТ СЖАТИЯ (НАПРИМЕР, МАГНЕТО, КАТУШКИ ЗАЖИГАНИЯ, СВЕЧИ ЗАЖИГАНИЯ, СВЕЧИ НАКАЛИВАНИЯ, СТАРТЕРЫ); ГЕНЕРАТОРЫ (НАПРИМЕР, ПОСТОЯННОГО ИЛИ ПЕРЕМЕННОГО ТОКА) И ПРЕРЫВАТЕЛИ ТИПА ИСПОЛЬЗУЕМЫХ ВМЕСТЕ С ТАКИМИ ДВИГАТЕЛЯМИ"
26038,8512,"ОБОРУДОВАНИЕ ЭЛЕКТРООСВЕТИТЕЛЬНОЕ ИЛИ СИГНАЛИЗАЦИОННОЕ (КРОМЕ ИЗДЕЛИЙ ТОВАРНОЙ ПОЗИЦИИ 8539), СТЕКЛООЧИСТИТЕЛИ, АНТИОБЛЕДЕНИТЕЛИ И ПРОТИВОЗАПОТЕВАТЕЛИ, ИСПОЛЬЗУЕМЫЕ НА ВЕЛОСИПЕДАХ ИЛИ МОТОРНЫХ ТРАНСПОРТНЫХ СРЕДСТВАХ"
26067,8513,"ФОНАРИ ПОРТАТИВНЫЕ ЭЛЕКТРИЧЕСКИЕ, РАБОТАЮЩИЕ ОТ СОБСТВЕННОГО ИСТОЧНИКА ЭНЕРГИИ (НАПРИМЕР, БАТАРЕЙ СУХИХ ЭЛЕМЕНТОВ, АККУМУЛЯТОРОВ, МАГНЕТО), КРОМЕ ОСВЕТИТЕЛЬНОГО ОБОРУДОВАНИЯ ТОВАРНОЙ ПОЗИЦИИ 8512"
26074,8514,ПЕЧИ И КАМЕРЫ ПРОМЫШЛЕННЫЕ ИЛИ ЛАБОРАТОРНЫЕ ЭЛЕКТРИЧЕСКИЕ (ВКЛЮЧАЯ ДЕЙСТВУЮЩИЕ НА ОСНОВЕ ЯВЛЕНИЯ ИНДУКЦИИ ИЛИ ДИЭЛЕКТPИЧЕСКИХ ПОТЕРЬ); ПРОМЫШЛЕННОЕ ИЛИ ЛАБОРАТОРНОЕ ОБОРУДОВАНИЕ ДЛЯ ТЕРМИЧЕСКОЙ ОБРАБОТКИ МАТЕРИАЛОВ С ПОМОЩЬЮ ЯВЛЕНИЯ ИНДУКЦИИ ИЛИ ДИЭЛЕКТPИЧЕСКИХ ПОТЕРЬ
26111,8515,"МАШИНЫ И АППАРАТЫ ДЛЯ ЭЛЕКТРИЧЕСКОЙ (В ТОМ ЧИСЛЕ С ЭЛЕКТРИЧЕСКИМ НАГРЕВОМ ГАЗА), ЛАЗЕРНОЙ ИЛИ ДРУГОЙ СВЕТОВОЙ ИЛИ ФОТОННОЙ, УЛЬТРАЗВУКОВОЙ, ЭЛЕКТРОННО-ЛУЧЕВОЙ, МАГНИТНО-ИМПУЛЬСНОЙ ИЛИ ПЛАЗМЕННО-ДУГОВОЙ НИЗКОТЕМПЕРАТУРНОЙ ПАЙКИ, ВЫСОКОТЕМПЕРАТУРНОЙ ПАЙКИ ИЛИ СВАРКИ НЕЗАВИСИМО ОТ ТОГО, МОГУТ ЛИ ОНИ ВЫПОЛНЯТЬ ОПЕРАЦИИ РЕЗАНИЯ ИЛИ НЕТ; МАШИНЫ И АППАРАТЫ ЭЛЕКТРИЧЕСКИЕ ДЛЯ ГОРЯЧЕГО НАПЫЛЕНИЯ МЕТАЛЛОВ ИЛИ МЕТАЛЛОКЕРАМИКИ"
26143,8516,"ЭЛЕКТРИЧЕСКИЕ ВОДОНАГРЕВАТЕЛИ ПРОТОЧНЫЕ ИЛИ НАКОПИТЕЛЬНЫЕ (ЕМКОСТНЫЕ) И ЭЛЕКТРОНАГРЕВАТЕЛИ ПОГРУЖНЫЕ; ЭЛЕКТРООБОРУДОВАНИЕ ОБОГРЕВА ПРОСТРАНСТВА И ОБОГРЕВА ГРУНТА, ЭЛЕКТРОТЕРМИЧЕСКИЕ АППАРАТЫ ДЛЯ УХОДА ЗА ВОЛОСАМИ (НАПРИМЕР, СУШИЛКИ ДЛЯ ВОЛОС, БИГУДИ, ЩИПЦЫ ДЛЯ ГОРЯЧЕЙ ЗАВИВКИ) И СУШИЛКИ ДЛЯ РУК; ЭЛЕКТРОУТЮГИ; ПРОЧИЕ БЫТОВЫЕ ЭЛЕКТРОНАГРЕВАТЕЛЬНЫЕ ПРИБОРЫ; ЭЛЕКТРИЧЕСКИЕ НАГР
ЕВАТЕЛЬНЫЕ СОПРОТИВЛЕНИЯ, КРОМЕ УКАЗАННЫХ В ТОВАРНОЙ ПОЗИЦИИ 8545"
26210,8517,"ШТ-АППАРАТЫ ТЕЛЕФОННЫЕ, ВКЛЮЧАЯ АППАРАТЫ ТЕЛЕФОННЫЕ ДЛЯ СОТОВЫХ СЕТЕЙ СВЯЗИ ИЛИ ДРУГИХ БЕСПРОВОДНЫХ СЕТЕЙ СВЯЗИ; ПРОЧАЯ АППАРАТУРА ДЛЯ ПЕРЕДАЧИ ИЛИ ПРИЕМА ГОЛОСА, ИЗОБРАЖЕНИЙ ИЛИ ДРУГИХ ДАННЫХ, ВКЛЮЧАЯ АППАРАТУРУ ДЛЯ КОММУНИКАЦИИ В СЕТИ ПРОВОДНОЙ ИЛИ БЕСПРОВОДНОЙ СВЯЗИ (НАПРИМЕР, В ЛОКАЛЬНОЙ ИЛИ ГЛОБАЛЬНОЙ СЕТИ СВЯЗИ), КРОМЕ ПЕРЕДАЮЩЕЙ ИЛИ ПРИЕМНОЙ АППАРАТУРЫ ТОВАРНОЙ ПОЗИЦИИ 8443, 8525, 8527 ИЛИ 8528"
26268,8518,"МИКРОФОНЫ И ПОДСТАВКИ ДЛЯ НИХ; ГРОМКОГОВОРИТЕЛИ, СМОНТИРОВАННЫЕ ИЛИ НЕ СМОНТИРОВАННЫЕ В КОРПУСАХ; НАУШНИКИ И ТЕЛЕФОНЫ ГОЛОВНЫЕ, ОБЪЕДИНЕННЫЕ ИЛИ НЕ ОБЪЕДИНЕННЫЕ С МИКРОФОНОМ, И КОМПЛЕКТЫ, СОСТОЯЩИЕ ИЗ МИКРОФОНА И ОДНОГО ИЛИ БОЛЕЕ ГРОМКОГОВОРИТЕЛЕЙ; ЭЛЕКТРИЧЕСКИЕ УСИЛИТЕЛИ ЗВУКОВОЙ ЧАСТОТЫ; ЭЛЕКТPИЧЕСКИЕ ЗВУКОУСИЛИТЕЛЬНЫЕ КОМПЛЕКТЫ"
26323,8519,ШТ-АППАРАТУРА ЗВУКОЗАПИСЫВАЮЩАЯ ИЛИ ЗВУКОВОСПРОИЗВОДЯЩАЯ
26389,8521,"ШТ-АППАРАТУРА ВИДЕОЗАПИСЫВАЮЩАЯ ИЛИ ВИДЕОВОСПРОИЗВОДЯЩАЯ, СОВМЕЩЕННАЯ ИЛИ НЕ СОВМЕЩЕННАЯ С ВИДЕОТЮНЕРОМ"
26400,8522,"ЧАСТИ И ПРИНАДЛЕЖНОСТИ, ПРИГОДНЫЕ К ИСПОЛЬЗОВАНИЮ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ С АППАРАТУРОЙ ТОВАРНОЙ ПОЗИЦИИ 8519 ИЛИ 8521"
26419,8523,"ШТ-ДИСКИ, ЛЕНТЫ, ТВЕРДОТЕЛЬНЫЕ ЭНЕРГОНЕЗАВИСИМЫЕ УСТРОЙСТВА ХРАНЕНИЯ ДАННЫХ, ""ИНТЕЛЛЕКТУАЛЬНЫЕ КАРТОЧКИ"" И ДРУГИЕ НОСИТЕЛИ ДЛЯ ЗАПИСИ ЗВУКА ИЛИ ДРУГИХ ЯВЛЕНИЙ, ЗАПИСАННЫЕ ИЛИ НЕЗАПИСАННЫЕ, ВКЛЮЧАЯ МАТРИЦЫ И МАСТЕР-ДИСКИ ДЛЯ ИЗГОТОВЛЕНИЯ ДИСКОВ, КРОМЕ ИЗДЕЛИЙ ГРУППЫ 37"
26521,8524,"ШТ-МОДУЛИ С ПЛОСКОЙ ДИСПЛЕЙНОЙ ПАНЕЛЬЮ, В ТОМ ЧИСЛЕ С СЕНСОРНЫМ ЭКРАНОМ"
26832,8525,"ШТ-АППАРАТУРА ПЕРЕДАЮЩАЯ ДЛЯ РАДИОВЕЩАНИЯ ИЛИ ТЕЛЕВИДЕНИЯ, ВКЛЮЧАЮЩАЯ ИЛИ НЕ ВКЛЮЧАЮЩАЯ В СВОЙ СОСТАВ ПРИЕМНУЮ, ЗВУКОЗАПИСЫВАЮЩУЮ ИЛИ ЗВУКОВОСПРОИЗВОДЯЩУЮ АППАРАТУРУ; ТЕЛЕВИЗИОННЫЕ КАМЕРЫ, ЦИФРОВЫЕ КАМЕРЫ И ЗАПИСЫВАЮЩИЕ ВИДЕОКАМЕРЫ"
26900,8526,"ШТ-АППАРАТУРА РАДИОЛОКАЦИОННАЯ, РАДИОНАВИГАЦИОННАЯ И РАДИОАППАРАТУРА ДИСТАНЦИОННОГО УПРАВЛЕНИЯ"
26915,8527,"ШТ-АППАРАТУРА ПРИЕМНАЯ ДЛЯ РАДИОВЕЩАНИЯ, СОВМЕЩЕННАЯ ИЛИ НЕ СОВМЕЩЕННАЯ В ОДНОМ КОРПУСЕ СО ЗВУКОЗАПИСЫВАЮЩЕЙ ИЛИ ЗВУКОВОСПРОИЗВОДЯЩЕЙ АППАРАТУРОЙ ИЛИ ЧАСАМИ"
26970,8528,"ШТ-МОНИТОРЫ И ПРОЕКТОРЫ, НЕ ВКЛЮЧАЮЩИЕ В СВОЙ СОСТАВ ПРИЕМНУЮ ТЕЛЕВИЗИОННУЮ АППАРАТУРУ; АППАРАТУРА ПРИЕМНАЯ ДЛЯ ТЕЛЕВИЗИОННОЙ СВЯЗИ, ВКЛЮЧАЮЩАЯ ИЛИ НЕ ВКЛЮЧАЮЩАЯ В СВОЙ СОСТАВ ШИРОКОВЕЩАТЕЛЬНЫЙ РАДИОПРИЕМНИК ИЛИ АППАРАТУРУ, ЗАПИСЫВАЮЩУЮ ИЛИ ВОСПРОИЗВОДЯЩУЮ ЗВУК ИЛИ ИЗОБРАЖЕНИЕ"
27049,8529,"ЧАСТИ, ПРЕДНАЗНАЧЕННЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ АППАРАТУРЫ ТОВАРНЫХ ПОЗИЦИЙ 8525 - 8528"
27141,8530,"ЭЛЕКТРИЧЕСКИЕ УСТРОЙСТВА СИГНАЛИЗАЦИИ, ОБЕСПЕЧЕНИЯ БЕЗОПАСНОСТИ ИЛИ УПРАВЛЕНИЯ ДВИЖЕНИЕМ ДЛЯ ЖЕЛЕЗНЫХ ДОРОГ, ТРАМВАЙНЫХ ПУТЕЙ, АВТОМОБИЛЬНЫХ ДОРОГ, ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ, ПАРКОВОЧНЫХ СООРУЖЕНИЙ, ПОРТОВ ИЛИ АЭРОДРОМОВ (КРОМЕ ОБОРУДОВАНИЯ ТОВАРНОЙ ПОЗИЦИИ 8608)"
27151,8531,"ЭЛЕКТРООБОРУДОВАНИЕ ЗВУКОВОЕ ИЛИ ВИЗУАЛЬНОЕ СИГНАЛИЗАЦИОННОЕ (НАПРИМЕР, ЗВОНКИ, СИРЕНЫ, ИНДИКАТОРНЫЕ ПАНЕЛИ, УСТРОЙСТВА СИГНАЛИЗАЦИОННЫЕ ОХРАННЫЕ ИЛИ УСТРОЙСТВА ДЛЯ ПОДАЧИ ПОЖАРНОГО СИГНАЛА), КРОМЕ ОБОРУДОВАНИЯ ТОВАРНОЙ ПОЗИЦИИ 8512 ИЛИ 8530"
27178,8532,"КОНДЕНСАТОРЫ ЭЛЕКТРИЧЕСКИЕ ПОСТОЯННЫЕ, ПЕРЕМЕННЫЕ ИЛИ ПОДСТРОЕЧНЫЕ"
27206,8533,"РЕЗИСТОРЫ ЭЛЕКТРИЧЕСКИЕ (ВКЛЮЧАЯ РЕОСТАТЫ И ПОТЕНЦИОМЕТРЫ), КРОМЕ НАГРЕВАТЕЛЬНЫХ ЭЛЕМЕНТОВ"
27230,8534,СХЕМЫ ПЕЧАТНЫЕ
27238,8535,"АППАРАТУРА ЭЛЕКТРИЧЕСКАЯ ДЛЯ КОММУТАЦИИ ИЛИ ЗАЩИТЫ ЭЛЕКТРИЧЕСКИХ ЦЕПЕЙ ИЛИ ДЛЯ ПОДСОЕДИНЕНИЙ К ЭЛЕКТРИЧЕСКИМ ЦЕПЯМ ИЛИ В ЭЛЕКТРИЧЕСКИХ ЦЕПЯХ (НАПРИМЕР, ВЫКЛЮЧАТЕЛИ, ПЕРЕКЛЮЧАТЕЛИ, ПРЕРЫВАТЕЛИ, ПЛАВКИЕ ПРЕДОХРАНИТЕЛИ, МОЛНИЕОТВОДЫ, ОГРАНИЧИТЕЛИ НАПРЯЖЕНИЯ, ГАСИТЕЛИ СКАЧКОВ НАПРЯЖЕНИЯ, ТОКОПРИЕМНИКИ, ТОКОСЪЕМНИКИ И ПРОЧИЕ СОЕДИНИТЕЛИ, СОЕДИНИТЕЛЬНЫЕ КОРОБКИ) НА НАПРЯЖЕНИЕ БОЛЕЕ 1000 В"
27267,8536,"АППАРАТУРА ЭЛЕКТРИЧЕСКАЯ ДЛЯ КОММУТАЦИИ ИЛИ ЗАЩИТЫ ЭЛЕКТРИЧЕСКИХ ЦЕПЕЙ ИЛИ ДЛЯ ПОДСОЕДИНЕНИЙ К ЭЛЕКТРИЧЕСКИМ ЦЕПЯМ ИЛИ В ЭЛЕКТРИЧЕСКИХ ЦЕПЯХ (НАПРИМЕР, ВЫКЛЮЧАТЕЛИ, ПЕРЕКЛЮЧАТЕЛИ, ПРЕРЫВАТЕЛИ, РЕЛЕ, ПЛАВКИЕ ПРЕДОХРАНИТЕЛИ, ГАСИТЕЛИ СКАЧКОВ НАПРЯЖЕНИЯ, ШТЕПСЕЛЬНЫЕ ВИЛКИ И РОЗЕТКИ, ПАТРОНЫ ДЛЯ ЭЛЕКТРОЛАМП И ПРОЧИЕ СОЕДИНИТЕЛИ, СОЕДИНИТЕЛЬНЫЕ КОРОБКИ) НА НАПРЯЖЕНИЕ НЕ БОЛЕЕ 1000 В; СОЕДИНИТЕЛИ ДЛЯ ВОЛОКОН ОПТИЧЕСКИХ, ВОЛОКОННО-ОПТИЧЕСКИХ ЖГУТОВ ИЛИ КАБЕЛЕЙ"
27369,8537,"ПУЛЬТЫ, ПАНЕЛИ, КОНСОЛИ, СТОЛЫ, РАСПРЕДЕЛИТЕЛЬНЫЕ ЩИТЫ И ОСНОВАНИЯ ДЛЯ ЭЛЕКТРИЧЕСКОЙ АППАРАТУРЫ ПРОЧИЕ, ОБОРУДОВАННЫЕ ДВУМЯ ИЛИ БОЛЕЕ УСТРОЙСТВАМИ ТОВАРНОЙ ПОЗИЦИИ 8535 ИЛИ 8536, ДЛЯ УПРАВЛЕНИЯ ИЛИ РАСПРЕДЕЛЕНИЯ ЭЛЕКТРИЧЕСКОГО ТОКА, В ТОМ ЧИСЛЕ ВКЛЮЧАЮЩИЕ В СЕБЯ ПРИБОРЫ ИЛИ УСТРОЙСТВА ГРУППЫ 90 И ЦИФРОВЫЕ АППАРАТЫ УПРАВЛЕНИЯ, КРОМЕ КОММУТАЦИОННЫХ УСТРОЙСТВ ТОВАРНОЙ ПОЗИЦИИ 8517"
27388,8538,"ЧАСТИ, ПРЕДНАЗНАЧЕННЫЕ ИСКЛЮЧИТЕЛЬНО ИЛИ В ОСНОВНОМ ДЛЯ АППАРАТУРЫ ТОВАРНОЙ ПОЗИЦИИ 8535, 8536 ИЛИ 8537"
27409,8539,"ЛАМПЫ НАКАЛИВАНИЯ ЭЛЕКТРИЧЕСКИЕ ИЛИ ГАЗОРАЗРЯДНЫЕ, ВКЛЮЧАЯ ЛАМПЫ ГЕРМЕТИЧНЫЕ НАПРАВЛЕННОГО СВЕТА, А ТАКЖЕ УЛЬТРАФИОЛЕТОВЫЕ ИЛИ ИНФРАКРАСНЫЕ ЛАМПЫ; ДУГОВЫЕ ЛАМПЫ"
27523,8540,"ЛАМПЫ И ТРУБКИ ЭЛЕКТРОННЫЕ С ТЕРМОКАТОДОМ, ХОЛОДНЫМ КАТОДОМ ИЛИ ФОТОКАТОДОМ (НАПРИМЕР, ВАКУУМНЫЕ ИЛИ ПАРО- ИЛИ ГАЗОНАПОЛНЕННЫЕ ЛАМПЫ И ТРУБКИ, РТУТНЫЕ ДУГОВЫЕ ВЫПРЯМИТЕЛЬНЫЕ ЛАМПЫ И ТРУБКИ И ЭЛЕКТРОННО-ЛУЧЕВЫЕ ТРУБКИ, ТЕЛЕВИЗИОННЫЕ ТРУБКИ ПЕРЕДАЮЩИЕ)"
27567,8541,"ДИОДЫ, ТРАНЗИСТОРЫ И АНАЛОГИЧНЫЕ ПОЛУПРОВОДНИКОВЫЕ ПРИБОРЫ; ФОТОЧУВСТВИТЕЛЬНЫЕ ПОЛУПРОВОДНИКОВЫЕ ПРИБОРЫ, ВКЛЮЧАЯ ФОТОГАЛЬВАНИЧЕСКИЕ ЭЛЕМЕНТЫ, СОБРАННЫЕ ИЛИ НЕ СОБРАННЫЕ В МОДУЛИ, ВМОНТИРОВАННЫЕ ИЛИ НЕ ВМОНТИРОВАННЫЕ В ПАНЕЛИ; СВЕТОИЗЛУЧАЮЩИЕ ДИОДЫ; ПЬЕЗОЭЛЕКТРИЧЕСКИЕ КРИСТАЛЛЫ В СБОРЕ"
27627,8542,СХЕМЫ ЭЛЕКТРОННЫЕ ИНТЕГРАЛЬНЫЕ
27674,8543,"МАШИНЫ ЭЛЕКТРИЧЕСКИЕ И АППАРАТУРА, ИМЕЮЩИЕ ИНДИВИДУАЛЬНЫЕ ФУНКЦИИ, В ДРУГОМ МЕСТЕ ДАННОЙ ГРУППЫ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
27707,8544,"ПРОВОДА ИЗОЛИРОВАННЫЕ (ВКЛЮЧАЯ ЭМАЛИРОВАННЫЕ ИЛИ АНОДИРОВАННЫЕ), КАБЕЛИ (ВКЛЮЧАЯ КОАКСИАЛЬНЫЕ КАБЕЛИ) И ДРУГИЕ ИЗОЛИРОВАННЫЕ ЭЛЕКТРИЧЕСКИЕ ПРОВОДНИКИ С СОЕДИНИТЕЛЬНЫМИ ПРИСПОСОБЛЕНИЯМИ ИЛИ БЕЗ НИХ; КАБЕЛИ ВОЛОКОННО-ОПТИЧЕСКИЕ, СОСТАВЛЕННЫЕ ИЗ ВОЛОКОН С ИНДИВИДУАЛЬНЫМИ ОБОЛОЧКАМИ, НЕЗАВИСИМО ОТ ТОГО, НАХОДЯТСЯ ОНИ ИЛИ НЕТ В СБОРЕ С ЭЛЕКТРОПРОВОДНИКАМИ ИЛИ СОЕДИНИТЕЛЬНЫМИ ПРИСПОСОБЛЕНИЯМИ"
27758,8545,"ЭЛЕКТРОДЫ УГОЛЬНЫЕ, УГОЛЬНЫЕ ЩЕТКИ, УГЛИ ДЛЯ ЛАМП ИЛИ БАТАРЕЕК И ИЗДЕЛИЯ ИЗ ГРАФИТА ИЛИ ДРУГИХ ВИДОВ УГЛЕРОДА С МЕТАЛЛОМ ИЛИ БЕЗ МЕТАЛЛА, ПРОЧИЕ, ПРИМЕНЯЕМЫЕ В ЭЛЕКТРОТЕХНИКЕ"
27778,8546,ИЗОЛЯТОРЫ ЭЛЕКТРИЧЕСКИЕ ИЗ ЛЮБЫХ МАТЕРИАЛОВ
